Age,Occupation,City_Tier,penghasilan_bulanan,pengeluaran_tetap,pengeluaran_variabel,total_pengeluaran,punya_tabungan,jumlah_tabungan_bulan,punya_investasi,jenis_investasi,tujuan_keuangan,toleransi_rugi,tanggungan_keluarga,dti_ratio,saving_rate,disposable_ratio,expense_ratio,ceamis_score,SAVEHABIT,SELFCONTROL_1,SCFHORIZON,FINGOALS,toleransi_rugi_enc,tujuan_keuangan_enc,inv_deposito,inv_deposito_obligasi,inv_saham_obligasi,inv_saham_reksa_dana,inv_tidak_ada,occ_Professional,occ_Retired,occ_Self_Employed,occ_Student,risk_label,risk_label_enc
33,Self_Employed,Tier_1,2691334.0,1457228.0,918069.0,2375297.0,1,0.53,0,tidak_ada,darurat,sedang,3,0.0921,0.0775,0.1174,0.8826,0.4196,3,1,2,0,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
30,Professional,Tier_2,3604888.0,1754977.0,1013265.0,2768242.0,1,0.6,0,tidak_ada,beli_aset,sedang,4,0.0762,0.0764,0.2321,0.7679,0.4543,4,2,3,1,1,2,False,False,False,False,True,True,False,False,False,Konservatif,0
43,Professional,Tier_2,15657943.0,4872156.0,4743170.0,9615326.0,1,1.11,1,saham_obligasi,bebas_finansial,tinggi,0,0.0,0.114,0.3859,0.6141,0.5364,6,3,4,0,2,3,False,False,True,False,False,True,False,False,False,Agresif,2
34,Professional,Tier_2,5549668.0,1874695.0,2078409.0,3953104.0,1,0.57,0,tidak_ada,beli_aset,sedang,1,0.0,0.0671,0.2877,0.7123,0.4954,2,3,2,0,1,2,False,False,False,False,True,True,False,False,False,Konservatif,0
49,Self_Employed,Tier_3,7808659.0,2470061.0,2368059.0,4838120.0,1,1.34,1,deposito,beli_aset,sedang,1,0.0,0.1386,0.3804,0.6196,0.5436,6,2,1,1,1,2,True,False,False,False,False,False,False,True,False,Moderat,1
41,Retired,Tier_2,5274030.0,2032890.0,1379994.0,3412884.0,1,0.81,0,tidak_ada,pensiun,sedang,2,0.0,0.0869,0.3529,0.6471,0.5186,6,1,5,1,1,1,False,False,False,False,True,False,True,False,False,Moderat,1
53,Self_Employed,Tier_1,2244487.0,1051220.0,772444.0,1823664.0,1,0.55,0,tidak_ada,darurat,sedang,4,0.0,0.0739,0.1875,0.8125,0.4727,1,2,4,1,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
39,Professional,Tier_1,12206808.0,7610032.0,4318052.0,11928084.0,1,0.14,0,tidak_ada,bebas_finansial,rendah,1,0.1726,0.0228,0.0228,0.9772,0.3446,5,3,5,1,0,3,False,False,False,False,True,True,False,False,False,Konservatif,0
26,Self_Employed,Tier_3,8649759.0,3409743.0,2943677.0,6353420.0,1,1.02,1,deposito,darurat,sedang,0,0.1637,0.1254,0.2655,0.7345,0.4448,3,3,4,1,1,0,True,False,False,False,False,False,False,True,False,Konservatif,0
39,Student,Tier_2,36578293.0,12379412.0,11672223.0,24051635.0,1,1.49,1,saham_obligasi,darurat,tinggi,3,0.0,0.1629,0.3425,0.6575,0.5426,4,2,2,1,2,0,False,False,True,False,False,False,False,False,True,Agresif,2
58,Retired,Tier_1,2566339.0,1102684.0,822687.0,1925371.0,1,0.6,0,tidak_ada,darurat,sedang,3,0.0,0.0751,0.2498,0.7502,0.4887,4,2,4,1,1,0,False,False,False,False,True,False,True,False,False,Konservatif,0
63,Professional,Tier_1,11167456.0,5716317.0,3900823.0,9617140.0,1,0.91,1,saham_obligasi,pensiun,sedang,4,0.0,0.1302,0.1388,0.8612,0.4803,6,2,3,1,1,1,False,False,True,False,False,True,False,False,False,Konservatif,0
37,Self_Employed,Tier_2,2025285.0,822310.0,571567.0,1393877.0,1,0.78,0,tidak_ada,darurat,sedang,2,0.0,0.0897,0.3118,0.6882,0.5093,6,2,2,1,1,0,False,False,False,False,True,False,False,True,False,Moderat,1
20,Student,Tier_1,6558899.0,3925881.0,2068269.0,5994150.0,1,0.57,0,tidak_ada,darurat,rendah,0,0.195,0.0861,0.0861,0.9139,0.3737,6,3,4,0,0,0,False,False,False,False,True,False,False,False,True,Konservatif,0
53,Professional,Tier_2,12630958.0,4610101.0,4026941.0,8637042.0,1,0.95,1,saham_obligasi,pensiun,sedang,2,0.0,0.1084,0.3162,0.6838,0.517,6,1,4,1,1,1,False,False,True,False,False,True,False,False,False,Moderat,1
50,Self_Employed,Tier_2,1102122.0,475099.0,338774.0,813873.0,1,0.64,0,tidak_ada,darurat,sedang,2,0.06,0.0791,0.2615,0.7385,0.4691,4,1,5,1,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
35,Professional,Tier_1,4908653.0,2353525.0,1392803.0,3746328.0,1,0.55,0,tidak_ada,beli_aset,sedang,4,0.0,0.0703,0.2368,0.7632,0.4838,3,3,1,0,1,2,False,False,False,False,True,True,False,False,False,Konservatif,0
53,Retired,Tier_1,3685395.0,2075512.0,1209268.0,3284780.0,1,0.45,0,tidak_ada,pensiun,sedang,3,0.0931,0.0663,0.1087,0.8913,0.4131,1,2,2,1,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
53,Professional,Tier_2,7870453.0,2699343.0,2671212.0,5370555.0,1,1.21,1,saham_reksa_dana,pensiun,sedang,2,0.0,0.1372,0.3176,0.6824,0.5274,6,3,5,1,1,1,False,False,False,True,False,True,False,False,False,Moderat,1
38,Retired,Tier_1,14175201.0,5350317.0,4043261.0,9393578.0,1,1.02,1,deposito_obligasi,pensiun,tinggi,0,0.0,0.1131,0.3373,0.6627,0.5239,5,2,2,1,2,1,False,True,False,False,False,False,True,False,False,Agresif,2
42,Self_Employed,Tier_3,5198253.0,1861757.0,1785294.0,3647051.0,1,0.56,0,tidak_ada,beli_aset,sedang,3,0.066,0.0655,0.2984,0.7016,0.4711,5,3,1,0,1,2,False,False,False,False,True,False,False,True,False,Konservatif,0
57,Student,Tier_2,6816422.0,3518005.0,2487811.0,6005816.0,1,0.4,0,tidak_ada,darurat,sedang,2,0.1235,0.0582,0.1189,0.8811,0.4007,6,2,3,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
26,Student,Tier_2,6336918.0,2267629.0,2098814.0,4366443.0,1,0.78,0,tidak_ada,darurat,sedang,1,0.0,0.0891,0.311,0.689,0.5089,2,2,3,0,1,0,False,False,False,False,True,False,False,False,True,Moderat,1
44,Retired,Tier_2,5791482.0,2150180.0,1631267.0,3781447.0,1,0.83,0,tidak_ada,pensiun,sedang,1,0.0,0.0902,0.3471,0.6529,0.5183,6,1,2,1,1,1,False,False,False,False,True,False,True,False,False,Moderat,1
32,Professional,Tier_1,2419283.0,1480800.0,780438.0,2261238.0,1,0.33,0,tidak_ada,darurat,rendah,3,0.1484,0.0518,0.0653,0.9347,0.3751,3,2,2,1,0,0,False,False,False,False,True,True,False,False,False,Konservatif,0
49,Self_Employed,Tier_3,14037063.0,5684755.0,4527786.0,10212541.0,1,1.0,1,saham_obligasi,bebas_finansial,sedang,3,0.0841,0.1207,0.2725,0.7275,0.4767,2,2,4,0,1,3,False,False,True,False,False,False,False,True,False,Konservatif,0
61,Self_Employed,Tier_3,7323598.0,2170799.0,2482508.0,4653307.0,1,0.75,0,tidak_ada,pensiun,sedang,4,0.0,0.0796,0.3646,0.6354,0.519,5,2,4,0,1,1,False,False,False,False,True,False,False,True,False,Moderat,1
56,Retired,Tier_2,7931568.0,4367881.0,2825528.0,7193409.0,1,0.62,0,tidak_ada,pensiun,rendah,2,0.1664,0.0931,0.0931,0.9069,0.3893,4,2,4,1,0,1,False,False,False,False,True,False,True,False,False,Konservatif,0
33,Self_Employed,Tier_2,3033563.0,1563449.0,869567.0,2433016.0,1,0.72,0,tidak_ada,darurat,sedang,1,0.1778,0.0962,0.198,0.802,0.412,6,2,1,0,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
45,Student,Tier_1,4005103.0,1895385.0,1393264.0,3288649.0,1,0.65,0,tidak_ada,darurat,sedang,1,0.0,0.0891,0.1789,0.8211,0.4759,3,2,3,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
23,Self_Employed,Tier_2,5023054.0,1673423.0,1613400.0,3286823.0,1,0.68,0,tidak_ada,darurat,sedang,3,0.0,0.0737,0.3457,0.6543,0.5122,6,2,3,1,1,0,False,False,False,False,True,False,False,True,False,Moderat,1
23,Professional,Tier_1,1694937.0,830775.0,539594.0,1370369.0,1,0.69,0,tidak_ada,darurat,sedang,3,0.0,0.093,0.1915,0.8085,0.4804,3,1,3,1,1,0,False,False,False,False,True,True,False,False,False,Konservatif,0
55,Self_Employed,Tier_1,1498580.0,567865.0,456926.0,1024791.0,1,0.72,0,tidak_ada,darurat,sedang,0,0.0,0.0826,0.3162,0.6838,0.508,2,2,3,0,1,0,False,False,False,False,True,False,False,True,False,Moderat,1
64,Retired,Tier_2,3576366.0,1020395.0,1195832.0,2216227.0,1,0.6,0,tidak_ada,pensiun,sedang,0,0.0,0.0623,0.3803,0.6197,0.5169,6,3,3,1,1,1,False,False,False,False,True,False,True,False,False,Moderat,1
19,Retired,Tier_2,8784265.0,3092845.0,2935689.0,6028534.0,1,1.14,0,tidak_ada,darurat,tinggi,3,0.0,0.1304,0.3137,0.6863,0.5241,4,1,5,0,2,0,False,False,False,False,True,False,True,False,False,Moderat,1
58,Student,Tier_1,3429572.0,1295280.0,1021275.0,2316555.0,1,0.63,0,tidak_ada,darurat,sedang,0,0.0,0.0714,0.3245,0.6755,0.5061,6,2,4,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
57,Student,Tier_2,2559729.0,954119.0,720916.0,1675035.0,1,0.65,0,tidak_ada,darurat,sedang,3,0.0,0.071,0.3456,0.6544,0.5112,3,3,2,0,1,0,False,False,False,False,True,False,False,False,True,Moderat,1
24,Student,Tier_1,3013786.0,1318528.0,970871.0,2289399.0,1,0.71,0,tidak_ada,darurat,sedang,3,0.0,0.0902,0.2404,0.7596,0.4917,4,2,2,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
44,Student,Tier_2,4017547.0,1343055.0,1272520.0,2615575.0,1,0.55,0,tidak_ada,darurat,sedang,4,0.0,0.0601,0.349,0.651,0.5083,6,2,4,0,1,0,False,False,False,False,True,False,False,False,True,Moderat,1
45,Self_Employed,Tier_1,4357325.0,1748393.0,1492726.0,3241119.0,1,0.41,0,tidak_ada,darurat,sedang,0,0.0,0.051,0.2562,0.7438,0.4819,2,2,3,1,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
33,Self_Employed,Tier_3,32699594.0,11101362.0,9880506.0,20981868.0,1,1.78,1,saham_obligasi,bebas_finansial,tinggi,2,0.0,0.1903,0.3583,0.6417,0.5562,6,1,4,1,2,3,False,False,True,False,False,False,False,True,False,Agresif,2
64,Retired,Tier_2,13445467.0,4576187.0,4569047.0,9145234.0,1,0.91,0,tidak_ada,pensiun,sedang,2,0.0,0.1031,0.3198,0.6802,0.516,6,2,5,1,1,1,False,False,False,False,True,False,True,False,False,Moderat,1
26,Retired,Tier_3,13128229.0,4179817.0,3493945.0,7673762.0,1,1.08,1,deposito_obligasi,pensiun,tinggi,4,0.0,0.1049,0.4155,0.5845,0.5406,5,3,2,1,2,1,False,True,False,False,False,False,True,False,False,Agresif,2
32,Student,Tier_2,14728874.0,7001939.0,4792846.0,11794785.0,1,1.01,1,saham_obligasi,darurat,sedang,2,0.1097,0.1344,0.1992,0.8008,0.453,6,2,4,1,1,0,False,False,True,False,False,False,False,False,True,Konservatif,0
51,Self_Employed,Tier_1,2600981.0,1270562.0,770414.0,2040976.0,1,0.59,0,tidak_ada,darurat,sedang,2,0.0,0.0771,0.2153,0.7847,0.4808,5,2,4,0,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
37,Professional,Tier_2,2175055.0,804895.0,651106.0,1456001.0,1,0.68,0,tidak_ada,darurat,sedang,4,0.0,0.0757,0.3306,0.6694,0.5091,5,3,2,0,1,0,False,False,False,False,True,True,False,False,False,Moderat,1
31,Student,Tier_2,2385597.0,948867.0,766811.0,1715678.0,1,0.64,0,tidak_ada,darurat,sedang,1,0.0,0.0767,0.2808,0.7192,0.497,3,1,2,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
28,Student,Tier_2,16819693.0,6597742.0,5051778.0,11649520.0,1,0.99,0,tidak_ada,darurat,tinggi,4,0.0,0.1146,0.3074,0.6926,0.517,5,2,4,1,2,0,False,False,False,False,True,False,False,False,True,Moderat,1
47,Self_Employed,Tier_2,3732925.0,1871490.0,1404910.0,3276400.0,1,0.56,0,tidak_ada,beli_aset,sedang,4,0.1556,0.0825,0.1223,0.8777,0.3972,6,2,4,1,1,2,False,False,False,False,True,False,False,True,False,Konservatif,0
20,Professional,Tier_2,2125189.0,611869.0,670758.0,1282627.0,1,0.77,0,tidak_ada,darurat,sedang,0,0.0,0.0772,0.3965,0.6035,0.5261,2,1,2,0,1,0,False,False,False,False,True,True,False,False,False,Moderat,1
19,Student,Tier_1,4096564.0,2051358.0,1173428.0,3224786.0,1,0.58,0,tidak_ada,darurat,sedang,2,0.0,0.0759,0.2128,0.7872,0.4798,4,3,5,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
31,Professional,Tier_3,4778186.0,1484520.0,1592244.0,3076764.0,1,0.79,0,tidak_ada,beli_aset,sedang,2,0.0,0.0848,0.3561,0.6439,0.5187,6,1,5,1,1,2,False,False,False,False,True,True,False,False,False,Moderat,1
46,Retired,Tier_2,7168354.0,2483031.0,2233657.0,4716688.0,1,0.84,0,tidak_ada,pensiun,sedang,1,0.0,0.0924,0.342,0.658,0.5178,4,2,2,1,1,1,False,False,False,False,True,False,True,False,False,Moderat,1
22,Retired,Tier_2,7068910.0,3720492.0,2304485.0,6024977.0,1,0.51,0,tidak_ada,darurat,sedang,4,0.1296,0.0725,0.1477,0.8523,0.4105,4,2,1,1,1,0,False,False,False,False,True,False,True,False,False,Konservatif,0
61,Student,Tier_1,2981424.0,1448000.0,998186.0,2446186.0,1,0.44,0,tidak_ada,darurat,sedang,3,0.0,0.0597,0.1795,0.8205,0.4658,3,1,2,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
63,Self_Employed,Tier_2,10008859.0,3461831.0,3321902.0,6783733.0,1,0.89,1,saham_obligasi,pensiun,sedang,1,0.0,0.1002,0.3222,0.6778,0.5156,6,2,4,1,1,1,False,False,True,False,False,False,False,True,False,Moderat,1
23,Student,Tier_2,3468044.0,1662693.0,1052163.0,2714856.0,1,0.42,0,tidak_ada,darurat,sedang,1,0.152,0.0553,0.2172,0.7828,0.4129,6,3,3,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
25,Self_Employed,Tier_2,5103489.0,1778533.0,1495901.0,3274434.0,1,0.9,0,tidak_ada,darurat,sedang,2,0.0,0.0958,0.3584,0.6416,0.5231,5,3,3,1,1,0,False,False,False,False,True,False,False,True,False,Moderat,1
56,Professional,Tier_1,10017812.0,4222943.0,3126213.0,7349156.0,1,0.98,1,saham_obligasi,pensiun,sedang,2,0.0,0.1201,0.2664,0.7336,0.5086,5,1,4,0,1,1,False,False,True,False,False,True,False,False,False,Moderat,1
56,Self_Employed,Tier_2,3460761.0,1284066.0,1067804.0,2351870.0,1,0.56,0,tidak_ada,pensiun,sedang,2,0.0,0.0634,0.3204,0.6796,0.5023,4,3,4,1,1,1,False,False,False,False,True,False,False,True,False,Konservatif,0
61,Self_Employed,Tier_2,3667332.0,1263685.0,1134571.0,2398256.0,1,0.73,0,tidak_ada,pensiun,sedang,2,0.0,0.0796,0.346,0.654,0.5144,5,2,1,1,1,1,False,False,False,False,True,False,False,True,False,Moderat,1
46,Student,Tier_2,9283883.0,4351565.0,2767203.0,7118768.0,1,1.17,1,deposito,darurat,sedang,1,0.1175,0.149,0.2332,0.7668,0.4634,3,2,4,1,1,0,True,False,False,False,False,False,False,False,True,Konservatif,0
56,Student,Tier_1,2911764.0,1533093.0,949280.0,2482373.0,1,0.43,0,tidak_ada,darurat,sedang,4,0.0551,0.0607,0.1475,0.8525,0.4361,2,2,5,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
61,Retired,Tier_1,4250820.0,1812312.0,1345912.0,3158224.0,1,0.73,0,tidak_ada,pensiun,sedang,2,0.0,0.0903,0.257,0.743,0.4959,5,1,2,1,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
44,Professional,Tier_2,9020856.0,2604305.0,2933491.0,5537796.0,1,1.42,0,tidak_ada,bebas_finansial,tinggi,0,0.0,0.1452,0.3861,0.6139,0.5473,4,3,3,1,2,3,False,False,False,False,True,True,False,False,False,Moderat,1
33,Retired,Tier_2,29910795.0,14613435.0,10316570.0,24930005.0,1,1.2,1,deposito_obligasi,pensiun,sedang,1,0.0987,0.1665,0.1665,0.8335,0.4604,6,3,3,1,1,1,False,True,False,False,False,False,True,False,False,Konservatif,0
44,Professional,Tier_2,9386468.0,3410723.0,3052632.0,6463355.0,1,0.88,1,saham_reksa_dana,beli_aset,tinggi,3,0.0,0.1015,0.3114,0.6886,0.5134,6,3,5,1,2,2,False,False,False,True,False,True,False,False,False,Agresif,2
56,Retired,Tier_2,8440633.0,3183358.0,2681798.0,5865156.0,1,0.96,1,deposito_obligasi,pensiun,sedang,3,0.0,0.1114,0.3051,0.6949,0.5153,6,3,3,0,1,1,False,True,False,False,False,False,True,False,False,Moderat,1
57,Professional,Tier_3,8842651.0,2726988.0,2780913.0,5507901.0,1,1.12,1,saham_reksa_dana,pensiun,sedang,4,0.0,0.1161,0.3771,0.6229,0.5349,1,1,4,1,1,1,False,False,False,True,False,True,False,False,False,Moderat,1
18,Self_Employed,Tier_1,2450748.0,1273981.0,736763.0,2010744.0,1,0.49,0,tidak_ada,darurat,sedang,1,0.0,0.0665,0.1795,0.8205,0.4682,3,2,2,1,1,0,False,False,False,False,True,False,False,True,False,Konservatif,0
62,Self_Employed,Tier_1,6343451.0,2990198.0,1825428.0,4815626.0,1,0.41,0,tidak_ada,pensiun,sedang,1,0.0,0.0519,0.2409,0.7591,0.4784,2,2,3,0,1,1,False,False,False,False,True,False,False,True,False,Konservatif,0
50,Retired,Tier_1,5647044.0,2702759.0,1645734.0,4348493.0,1,0.69,0,tidak_ada,pensiun,sedang,1,0.0,0.0889,0.23,0.77,0.4886,4,1,2,0,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
56,Retired,Tier_1,7479853.0,3725145.0,2496329.0,6221474.0,1,0.37,0,tidak_ada,pensiun,sedang,0,0.0942,0.0512,0.1682,0.8318,0.4223,4,2,2,0,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
44,Retired,Tier_3,6348077.0,1426415.0,2218915.0,3645330.0,1,0.66,0,tidak_ada,pensiun,sedang,0,0.0,0.0629,0.4258,0.5742,0.5285,4,2,3,1,1,1,False,False,False,False,True,False,True,False,False,Moderat,1
34,Student,Tier_1,7835818.0,5262205.0,2519234.0,7781439.0,1,0.04,0,tidak_ada,darurat,rendah,2,0.1886,0.0069,0.0069,0.9931,0.3287,6,2,2,1,0,0,False,False,False,False,True,False,False,False,True,Konservatif,0
32,Professional,Tier_3,4507631.0,1356350.0,1429452.0,2785802.0,1,0.54,0,tidak_ada,beli_aset,sedang,3,0.0,0.0552,0.382,0.618,0.5148,2,3,1,0,1,2,False,False,False,False,True,True,False,False,False,Moderat,1
39,Retired,Tier_1,6060744.0,2485184.0,2057727.0,4542911.0,1,0.63,0,tidak_ada,pensiun,sedang,0,0.0,0.0786,0.2504,0.7496,0.4901,4,1,1,0,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
36,Student,Tier_2,2165568.0,769968.0,705047.0,1475015.0,1,0.72,0,tidak_ada,darurat,sedang,3,0.0,0.0812,0.3189,0.6811,0.5081,3,2,4,0,1,0,False,False,False,False,True,False,False,False,True,Moderat,1
45,Retired,Tier_1,4477298.0,1950294.0,1294459.0,3244753.0,1,0.48,0,tidak_ada,pensiun,sedang,1,0.0,0.0575,0.2753,0.7247,0.489,3,2,2,0,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
40,Student,Tier_1,17594957.0,7293976.0,4959467.0,12253443.0,1,1.09,1,saham_obligasi,darurat,tinggi,0,0.0,0.1262,0.3036,0.6964,0.5201,5,1,4,0,2,0,False,False,True,False,False,False,False,False,True,Agresif,2
53,Retired,Tier_1,7463259.0,3493763.0,2447384.0,5941147.0,1,0.53,0,tidak_ada,pensiun,sedang,3,0.0,0.0701,0.2039,0.7961,0.4755,5,3,1,1,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
56,Self_Employed,Tier_2,5687147.0,1682962.0,1815404.0,3498366.0,1,0.65,0,tidak_ada,pensiun,sedang,0,0.0,0.0662,0.3849,0.6151,0.5194,4,1,3,0,1,1,False,False,False,False,True,False,False,True,False,Moderat,1
37,Student,Tier_2,26359905.0,8933081.0,9516494.0,18449575.0,1,1.35,1,saham_obligasi,darurat,tinggi,1,0.0,0.1578,0.3001,0.6999,0.5303,5,2,3,1,2,0,False,False,True,False,False,False,False,False,True,Agresif,2
64,Self_Employed,Tier_1,1946976.0,1133446.0,633565.0,1767011.0,1,0.61,0,tidak_ada,darurat,rendah,1,0.1158,0.0924,0.0924,0.9076,0.4091,3,2,1,0,0,0,False,False,False,False,True,False,False,True,False,Konservatif,0
26,Student,Tier_3,2380668.0,1284870.0,780850.0,2065720.0,1,0.36,0,tidak_ada,darurat,sedang,1,0.1855,0.0516,0.1323,0.8677,0.3769,3,3,3,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
40,Professional,Tier_2,22762504.0,9135625.0,6528146.0,15663771.0,1,1.78,1,saham_obligasi,bebas_finansial,tinggi,2,0.0509,0.2046,0.3119,0.6881,0.5292,6,3,2,1,2,3,False,False,True,False,False,True,False,False,False,Agresif,2
62,Professional,Tier_3,5999729.0,2764233.0,1941393.0,4705626.0,1,0.67,0,tidak_ada,pensiun,sedang,3,0.1448,0.0872,0.2157,0.7843,0.4265,5,1,1,1,1,1,False,False,False,False,True,True,False,False,False,Konservatif,0
24,Student,Tier_1,4763006.0,2278372.0,1537052.0,3815424.0,1,0.5,0,tidak_ada,darurat,sedang,2,0.0,0.0672,0.1989,0.8011,0.4732,2,1,1,1,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
48,Retired,Tier_1,2215730.0,1068309.0,764715.0,1833024.0,1,0.46,0,tidak_ada,darurat,sedang,4,0.0,0.0635,0.1727,0.8273,0.4654,2,3,3,1,1,0,False,False,False,False,True,False,True,False,False,Konservatif,0
28,Student,Tier_3,8273871.0,2626305.0,2610415.0,5236720.0,1,1.33,0,tidak_ada,darurat,tinggi,4,0.0,0.1407,0.3671,0.6329,0.541,2,2,3,0,2,0,False,False,False,False,True,False,False,False,True,Moderat,1
57,Professional,Tier_2,8939802.0,3763569.0,2778073.0,6541642.0,1,1.01,1,saham_reksa_dana,pensiun,sedang,0,0.1185,0.1236,0.2683,0.7317,0.4629,4,1,3,1,1,1,False,False,False,True,False,True,False,False,False,Konservatif,0
34,Professional,Tier_3,2409333.0,554380.0,856794.0,1411174.0,1,0.71,0,tidak_ada,darurat,sedang,0,0.0,0.0691,0.4143,0.5857,0.5278,6,2,3,0,1,0,False,False,False,False,True,True,False,False,False,Moderat,1
53,Self_Employed,Tier_1,5169237.0,2145812.0,1690359.0,3836171.0,1,0.5,0,tidak_ada,pensiun,sedang,0,0.0,0.0623,0.2579,0.7421,0.4863,2,2,4,1,1,1,False,False,False,False,True,False,False,True,False,Konservatif,0
43,Professional,Tier_1,4421738.0,1915992.0,1382528.0,3298520.0,1,0.49,0,tidak_ada,beli_aset,sedang,2,0.0,0.0603,0.254,0.746,0.4846,4,1,1,1,1,2,False,False,False,False,True,True,False,False,False,Konservatif,0
53,Retired,Tier_3,7097391.0,2134323.0,2402262.0,4536585.0,1,0.9,0,tidak_ada,pensiun,sedang,1,0.0,0.096,0.3608,0.6392,0.5238,4,2,4,1,1,1,False,False,False,False,True,False,True,False,False,Moderat,1
35,Self_Employed,Tier_2,2362086.0,692586.0,652068.0,1344654.0,1,0.65,0,tidak_ada,darurat,sedang,0,0.0,0.0615,0.4307,0.5693,0.5292,4,1,3,0,1,0,False,False,False,False,True,False,False,True,False,Moderat,1
48,Professional,Tier_3,15744695.0,4683139.0,5256428.0,9939567.0,1,1.38,1,saham_obligasi,bebas_finansial,sedang,0,0.0567,0.1448,0.3687,0.6313,0.5202,6,1,2,1,1,3,False,False,True,False,False,True,False,False,False,Moderat,1
52,Student,Tier_1,12032418.0,7417941.0,4039779.0,11457720.0,1,0.3,0,tidak_ada,darurat,rendah,4,0.1202,0.0478,0.0478,0.9522,0.3806,6,1,5,1,0,0,False,False,False,False,True,False,False,False,True,Konservatif,0
58,Student,Tier_1,4324969.0,1999438.0,1404088.0,3403526.0,1,0.47,0,tidak_ada,darurat,sedang,1,0.0,0.0621,0.2131,0.7869,0.475,3,2,2,0,1,0,False,False,False,False,True,False,False,False,True,Konservatif,0
45,Professional,Tier_2,4863754.0,1641235.0,1618557.0,3259792.0,1,0.7,0,tidak_ada,beli_aset,sedang,2,0.0,0.0779,0.3298,0.6702,0.5097,1,3,2,1,1,2,False,False,False,False,True,True,False,False,False,Moderat,1
43,Retired,Tier_3,5185197.0,2110792.0,1779981.0,3890773.0,1,0.61,0,tidak_ada,pensiun,sedang,1,0.1076,0.0758,0.2496,0.7504,0.4459,6,2,1,1,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
23,Student,Tier_3,3102781.0,961481.0,1107063.0,2068544.0,1,0.68,0,tidak_ada,darurat,sedang,4,0.0,0.0754,0.3333,0.6667,0.5097,6,3,1,1,1,0,False,False,False,False,True,False,False,False,True,Moderat,1
51,Self_Employed,Tier_1,4056019.0,1736185.0,1276063.0,3012248.0,1,0.78,0,tidak_ada,pensiun,sedang,2,0.0,0.0964,0.2573,0.7427,0.4981,3,2,5,1,1,1,False,False,False,False,True,False,False,True,False,Konservatif,0
45,Retired,Tier_1,4658666.0,2499302.0,1480365.0,3979667.0,1,0.57,0,tidak_ada,pensiun,sedang,3,0.082,0.0807,0.1457,0.8543,0.4319,3,3,2,1,1,1,False,False,False,False,True,False,True,False,False,Konservatif,0
61,Self_Employed,Tier_2,21015078.0,6442142.0,6471547.0,12913689.0,1,2.13,1,saham_obligasi,pensiun,sedang,0,0.0,0.2182,0.3855,0.6145,0.5727,5,3,4,1,1,1,False,False,True,False,False,False,False,True,False,Moderat,1
64,Self_Employed,Tier_3,12332526.0,3959091.0,3638942.0,7598033.0,1,1.21,0,tidak_ada,pensiun,sedang,2,0.0,0.1245,0.3839,0.6161,0.5396,5,2,4,1,1,1,False,False,False,False,True,False,False,True,False,Moderat,1
26,Professional,Tier_3,12215056.0,4284359.0,3815137.0,8099496.0,1,1.15,1,saham_obligasi,bebas_finansial,tinggi,4,0.0,0.1269,0.3369,0.6631,0.5286,6,1,4,0,2,3,False,False,True,False,False,True,False,False,False,Agresif,2
